Date,State,City,AQI,PM2.5,PM10,NO2,SO2,CO,O3
2024-01-26,Rajasthan,Baran,136.2,45.81,163.44,75.3,47.69,1.64,40.95
2024-02-10,Rajasthan,Baran,113.2,25.86,135.84,47.81,54.25,0.75,56.89
2024-02-25,Rajasthan,Baran,94.2,31.03,94.2,38.28,48.85,1.18,47.85
2024-03-11,Rajasthan,Baran,116.7,34.97,140.04,34.09,29.97,1.08,74.16
2024-03-26,Rajasthan,Baran,110.6,35.61,132.72,36.87,29.05,1.2,61.04
2024-04-10,Rajasthan,Baran,91.2,33.3,91.2,49.06,34.94,0.7,27.52
2024-04-25,Rajasthan,Baran,127.9,24.23,153.48,32.85,60.06,1.53,47.27
2024-05-10,Rajasthan,Baran,120.9,39.42,145.08,47.83,63.5,0.8,46.54
2024-05-25,Rajasthan,Baran,118.3,32.99,141.96,30.46,65.67,1.01,53.82
2024-06-09,Rajasthan,Baran,79.2,18.17,79.2,41.88,24.33,1.08,31.73
2024-06-24,Rajasthan,Baran,50.7,13.98,20.5,40.56,22.31,0.68,23.53
2024-07-09,Rajasthan,Baran,66.7,12.29,66.7,23.93,27.73,0.86,29.52
2024-07-24,Rajasthan,Baran,45.2,15.72,29.36,14.32,14.5,0.61,45.2
2024-08-08,Rajasthan,Baran,40.7,16.4,40.7,17.27,10.84,0.49,18.64
2024-08-23,Rajasthan,Baran,32.1,8.05,32.1,8.56,11.66,0.32,18.32
2024-09-07,Rajasthan,Baran,49.7,14.58,49.7,16.52,23.06,0.45,24.6
2024-09-22,Rajasthan,Baran,66.3,13.98,66.3,24.48,30.75,0.51,26.54
2024-10-07,Rajasthan,Baran,114.5,29.6,137.4,48.79,37.51,0.77,76.13
2024-10-22,Rajasthan,Baran,138.2,37.17,165.84,65.71,65.49,1.87,76.06
2024-11-06,Rajasthan,Baran,167.7,55.44,201.24,47.68,44.54,2.07,63.71
2024-11-21,Rajasthan,Baran,175.0,38.81,210.0,69.63,171.77,1.31,98.01
2024-12-06,Rajasthan,Baran,144.1,26.61,172.92,66.78,55.85,1.38,74.11
2024-12-21,Rajasthan,Baran,145.1,59.59,174.12,74.64,42.46,1.37,96.06
2025-01-05,Rajasthan,Baran,105.0,43.08,126.0,30.86,56.42,0.92,53.84
2025-01-20,Rajasthan,Baran,110.9,24.68,133.08,36.79,48.53,0.94,60.79
2025-02-04,Rajasthan,Baran,111.9,41.12,134.28,55.42,43.83,0.78,52.0
2025-02-19,Rajasthan,Baran,105.4,28.45,126.48,51.8,55.23,1.23,44.6
2025-03-06,Rajasthan,Baran,91.1,17.9,91.1,34.99,23.59,0.83,44.72
2025-03-21,Rajasthan,Baran,119.3,40.07,143.16,56.68,36.15,1.58,83.15
2023-03-01,Rajasthan,Barmer,152.0,39.41,182.4,80.31,38.05,1.45,91.1
2023-03-16,Rajasthan,Barmer,103.5,19.47,124.2,41.48,26.27,1.44,32.6
2023-03-31,Rajasthan,Barmer,99.9,20.81,99.9,38.67,52.6,0.94,49.3
2023-04-15,Rajasthan,Barmer,121.9,43.44,146.28,42.3,47.22,1.03,63.9
2023-04-30,Rajasthan,Barmer,100.6,35.9,120.72,31.87,51.75,1.22,67.47
2023-05-15,Rajasthan,Barmer,114.7,47.59,137.64,33.16,39.64,1.52,74.35
2023-05-30,Rajasthan,Barmer,91.3,22.77,91.3,49.7,44.0,1.05,42.46
2023-06-14,Rajasthan,Barmer,82.1,22.12,82.1,25.01,20.13,0.61,52.07
2023-06-29,Rajasthan,Barmer,89.3,29.21,89.3,23.96,25.33,0.56,35.96
2023-07-14,Rajasthan,Barmer,71.2,19.33,71.2,39.67,24.18,0.95,47.83
2023-07-29,Rajasthan,Barmer,71.6,14.45,71.6,36.54,29.66,0.77,44.32
2023-08-13,Rajasthan,Barmer,107.1,20.51,128.52,57.03,38.56,1.25,42.56
2023-08-28,Rajasthan,Barmer,88.3,31.08,88.3,37.27,34.13,0.97,51.49
2023-09-12,Rajasthan,Barmer,79.0,32.74,79.0,39.85,26.26,0.78,41.74
2023-09-27,Rajasthan,Barmer,94.4,34.71,94.4,34.75,50.02,1.17,64.47
2023-10-12,Rajasthan,Barmer,96.7,26.68,96.7,35.11,42.54,0.6,46.49
2023-10-27,Rajasthan,Barmer,139.4,36.2,167.28,34.98,65.9,0.99,91.95
2023-11-11,Rajasthan,Barmer,178.8,37.36,214.56,50.14,154.05,2.31,99.61
2023-11-26,Rajasthan,Barmer,136.6,37.62,163.92,58.2,63.74,1.41,84.17
2023-12-11,Rajasthan,Barmer,110.2,42.51,132.24,35.82,27.42,1.22,47.65
2023-12-26,Rajasthan,Barmer,106.8,30.78,128.16,29.6,49.72,1.46,43.56
2024-01-10,Rajasthan,Barmer,114.5,27.27,137.4,52.34,57.0,0.88,46.78
2024-01-25,Rajasthan,Barmer,101.5,19.88,121.8,44.66,54.68,0.68,38.91
2024-02-09,Rajasthan,Barmer,108.1,23.39,129.72,40.07,36.95,1.37,34.55
2024-02-24,Rajasthan,Barmer,100.1,19.61,120.12,49.73,24.41,1.38,51.02
2024-03-10,Rajasthan,Barmer,105.5,27.21,126.6,38.39,42.1,0.87,40.21
2024-03-25,Rajasthan,Barmer,109.8,23.29,131.76,40.43,42.28,1.35,48.52
2024-04-09,Rajasthan,Barmer,98.6,18.12,98.6,41.05,28.1,1.26,67.6
2024-04-24,Rajasthan,Barmer,114.9,29.65,137.88,48.53,50.12,0.95,70.89
2024-05-09,Rajasthan,Barmer,108.2,24.64,129.84,35.27,56.61,1.49,62.3
2024-05-24,Rajasthan,Barmer,145.6,30.1,174.72,76.61,40.64,1.68,67.09
2024-06-08,Rajasthan,Barmer,108.3,28.12,129.96,55.66,57.21,1.08,59.89
2024-06-23,Rajasthan,Barmer,94.5,19.15,94.5,23.75,28.75,1.29,49.88
2024-07-08,Rajasthan,Barmer,75.7,20.79,75.7,24.3,36.12,0.86,49.09
2024-07-23,Rajasthan,Barmer,53.5,13.56,17.68,42.8,21.08,0.47,29.86
2024-08-07,Rajasthan,Barmer,46.6,11.48,46.6,20.21,13.8,0.63,16.66
2024-08-22,Rajasthan,Barmer,50.4,13.27,50.4,24.25,26.4,0.68,22.02
2024-09-06,Rajasthan,Barmer,78.8,21.37,78.8,35.82,35.21,0.93,39.36
2024-09-21,Rajasthan,Barmer,65.0,11.77,65.0,32.02,20.71,0.78,38.27
2024-10-06,Rajasthan,Barmer,92.8,37.95,92.8,51.06,43.18,1.28,53.42
2024-10-21,Rajasthan,Barmer,107.4,34.63,128.88,40.76,46.64,0.66,54.77
2024-11-05,Rajasthan,Barmer,115.9,22.62,139.08,50.23,44.15,0.84,74.99
2024-11-20,Rajasthan,Barmer,114.8,47.1,137.76,34.73,61.06,1.57,54.03
2024-12-05,Rajasthan,Barmer,99.8,30.99,99.8,27.73,46.03,1.12,65.53
2024-12-20,Rajasthan,Barmer,179.8,53.21,215.76,100.59,44.58,2.5,63.08
2025-01-04,Rajasthan,Barmer,130.5,30.7,156.6,39.04,58.53,1.75,68.09
2025-01-19,Rajasthan,Barmer,111.7,36.21,134.04,49.9,53.32,1.19,62.8
2025-02-03,Rajasthan,Barmer,104.1,19.76,124.92,54.22,47.22,0.64,38.86
2025-02-18,Rajasthan,Barmer,121.8,29.3,146.16,37.08,46.71,0.74,79.82
2025-03-05,Rajasthan,Barmer,101.0,37.48,121.2,38.9,55.31,1.27,63.58
2025-03-20,Rajasthan,Barmer,100.6,39.22,120.72,52.31,33.45,1.13,45.54
2023-02-02,Rajasthan,Bharatpur,161.4,52.06,193.68,39.05,49.96,1.57,51.91
2023-02-17,Rajasthan,Bharatpur,229.5,114.75,184.21,116.38,59.19,2.19,147.4
2023-03-04,Rajasthan,Bharatpur,159.1,30.62,190.92,43.48,69.7,2.0,84.33
2023-03-19,Rajasthan,Bharatpur,105.9,27.76,127.08,30.59,44.94,1.23,71.3
2023-04-03,Rajasthan,Bharatpur,163.1,57.83,195.72,73.89,161.98,1.91,97.38
2023-04-18,Rajasthan,Bharatpur,142.5,57.69,171.0,44.23,65.29,1.15,68.4
2023-05-03,Rajasthan,Bharatpur,139.4,39.53,167.28,77.03,43.27,1.81,91.06
2023-05-18,Rajasthan,Bharatpur,103.1,37.74,123.72,30.73,50.99,1.2,35.41
2023-06-02,Rajasthan,Bharatpur,131.2,31.17,157.44,62.64,41.75,1.22,60.95
2023-06-17,Rajasthan,Bharatpur,68.4,15.01,68.4,31.74,20.95,0.72,30.5
2023-07-02,Rajasthan,Bharatpur,65.5,14.02,65.5,21.64,32.49,0.75,36.13
2023-07-17,Rajasthan,Bharatpur,85.9,23.32,85.9,45.76,45.18,0.81,52.09
2023-08-01,Rajasthan,Bharatpur,105.6,31.12,126.72,29.03,36.29,1.46,71.55
2023-08-16,Rajasthan,Bharatpur,122.9,50.67,147.48,30.41,56.05,1.61,47.59
2023-08-31,Rajasthan,Bharatpur,86.0,32.59,86.0,36.59,37.63,0.86,53.31
2023-09-15,Rajasthan,Bharatpur,100.7,39.67,120.84,33.1,32.37,0.7,43.77
2023-09-30,Rajasthan,Bharatpur,177.3,35.51,212.76,56.23,174.1,2.35,99.24
2023-10-15,Rajasthan,Bharatpur,191.4,54.74,229.68,75.43,178.76,1.67,84.35
2023-10-30,Rajasthan,Bharatpur,271.6,135.8,202.37,108.95,259.98,2.19,86.29
2023-11-14,Rajasthan,Bharatpur,298.3,149.15,195.14,140.39,235.54,2.28,181.37
2023-11-29,Rajasthan,Bharatpur,216.1,108.05,137.84,52.61,64.08,2.39,100.23
2023-12-14,Rajasthan,Bharatpur,300.4,150.2,234.46,101.59,194.38,4.03,148.36
2023-12-29,Rajasthan,Bharatpur,261.2,130.6,200.19,77.06,208.05,2.64,128.36
2024-01-13,Rajasthan,Bharatpur,220.1,110.05,72.76,53.15,195.72,1.64,78.59
2024-01-28,Rajasthan,Bharatpur,175.1,33.64,210.12,66.02,177.18,2.33,119.81
2024-02-12,Rajasthan,Bharatpur,158.1,42.62,189.72,38.43,165.38,2.01,57.03
2024-02-27,Rajasthan,Bharatpur,116.0,23.38,139.2,46.86,28.91,1.58,48.15
2024-03-13,Rajasthan,Bharatpur,142.5,57.83,171.0,46.79,78.59,1.06,70.42
2024-03-28,Rajasthan,Bharatpur,184.5,63.52,221.4,67.38,71.49,1.15,116.24
2024-04-12,Rajasthan,Bharatpur,182.1,61.46,218.52,88.78,190.89,1.13,63.34
2024-04-27,Rajasthan,Bharatpur,197.7,65.66,237.24,94.0,181.57,1.82,125.87
2024-05-12,Rajasthan,Bharatpur,191.2,65.96,229.44,100.33,74.76,2.22,119.55
2024-05-27,Rajasthan,Bharatpur,144.9,34.82,173.88,44.51,35.91,1.68,95.63
2024-06-11,Rajasthan,Bharatpur,90.9,31.71,90.9,50.44,50.57,0.95,43.28
2024-06-26,Rajasthan,Bharatpur,80.8,30.84,80.8,45.08,43.8,1.06,47.86
2024-07-11,Rajasthan,Bharatpur,60.7,16.1,60.7,25.43,33.62,0.4,32.07
2024-07-26,Rajasthan,Bharatpur,39.9,14.97,12.28,31.92,12.55,0.42,23.53
2024-08-10,Rajasthan,Bharatpur,35.8,14.54,35.8,18.35,18.41,0.35,12.13
2024-08-25,Rajasthan,Bharatpur,34.6,12.38,34.6,9.64,13.8,0.23,14.52
2024-09-09,Rajasthan,Bharatpur,45.5,8.41,45.5,20.7,11.31,0.51,25.23
2024-09-24,Rajasthan,Bharatpur,79.0,25.84,79.0,33.17,35.89,1.07,24.59
2024-10-09,Rajasthan,Bharatpur,113.9,28.39,136.68,59.07,35.34,0.73,39.82
2024-10-24,Rajasthan,Bharatpur,194.7,64.57,233.64,54.62,201.31,1.24,65.01
2024-11-08,Rajasthan,Bharatpur,168.2,51.61,201.84,58.54,64.12,1.57,74.71
2024-11-23,Rajasthan,Bharatpur,146.3,29.38,175.56,47.7,53.48,1.65,74.41
2024-12-08,Rajasthan,Bharatpur,149.3,29.55,179.16,71.1,48.43,1.97,83.01
2024-12-23,Rajasthan,Bharatpur,90.3,18.14,90.3,30.7,45.34,0.89,39.46
2025-01-07,Rajasthan,Bharatpur,83.9,18.62,83.9,46.59,28.94,0.71,56.25
2025-01-22,Rajasthan,Bharatpur,109.3,31.54,131.16,41.81,47.34,0.79,53.82
2025-02-06,Rajasthan,Bharatpur,114.7,46.64,137.64,62.09,40.68,1.34,60.9
2025-02-21,Rajasthan,Bharatpur,94.0,34.44,94.0,46.97,43.45,1.26,61.57
2025-03-08,Rajasthan,Bharatpur,95.0,32.8,95.0,30.38,29.45,0.69,28.66
2025-03-23,Rajasthan,Bharatpur,135.4,41.32,162.48,44.39,47.4,1.5,93.73
2023-05-04,Rajasthan,Bhilwara,109.5,42.84,131.4,53.11,45.45,0.93,51.71
2023-05-19,Rajasthan,Bhilwara,89.0,27.23,89.0,37.35,42.37,1.23,42.04
2023-06-03,Rajasthan,Bhilwara,78.5,24.56,78.5,33.79,24.44,0.94,40.82
2023-06-18,Rajasthan,Bhilwara,80.6,19.73,80.6,22.41,38.39,0.55,55.8
2023-07-03,Rajasthan,Bhilwara,94.0,22.18,94.0,25.98,38.81,0.89,43.9
2023-07-18,Rajasthan,Bhilwara,118.3,21.55,141.96,45.32,48.83,0.98,44.27
2023-08-02,Rajasthan,Bhilwara,131.1,36.81,157.32,52.31,44.09,1.1,62.18
2023-08-17,Rajasthan,Bhilwara,135.4,45.14,162.48,64.24,75.19,1.8,64.85
2023-09-01,Rajasthan,Bhilwara,103.1,33.42,123.72,30.87,52.87,1.31,40.03
2023-09-16,Rajasthan,Bhilwara,83.8,16.49,83.8,39.66,28.11,1.02,44.02
2023-10-01,Rajasthan,Bhilwara,98.0,18.27,98.0,32.56,37.43,1.23,42.32
2023-10-16,Rajasthan,Bhilwara,115.2,45.35,138.24,41.56,45.01,1.35,44.27
2023-10-31,Rajasthan,Bhilwara,150.8,38.61,180.96,62.22,38.24,0.93,55.9
2023-11-15,Rajasthan,Bhilwara,225.1,112.55,67.81,86.75,157.89,2.39,119.48
2023-11-30,Rajasthan,Bhilwara,183.6,51.22,220.32,79.46,175.66,1.8,57.5
2023-12-15,Rajasthan,Bhilwara,236.1,118.05,157.3,62.48,79.6,1.56,164.37
2023-12-30,Rajasthan,Bhilwara,168.9,31.84,202.68,73.98,62.86,2.3,116.4
2024-01-14,Rajasthan,Bhilwara,186.7,40.06,224.04,91.59,152.13,2.53,63.07
2024-01-29,Rajasthan,Bhilwara,123.6,22.93,148.32,36.7,51.18,1.66,52.1
2024-02-13,Rajasthan,Bhilwara,104.8,25.68,125.76,32.53,44.8,0.77,59.67
2024-02-28,Rajasthan,Bhilwara,114.3,43.92,137.16,53.42,56.73,0.9,41.17
2024-03-14,Rajasthan,Bhilwara,122.2,36.03,146.64,64.27,55.2,1.62,62.39
2024-03-29,Rajasthan,Bhilwara,79.3,19.78,79.3,24.3,37.02,1.07,34.08
2024-04-13,Rajasthan,Bhilwara,59.5,18.87,59.5,17.91,21.67,0.47,39.37
2024-04-28,Rajasthan,Bhilwara,75.8,29.51,75.8,41.32,23.15,0.6,52.48
2024-05-13,Rajasthan,Bhilwara,83.0,22.69,83.0,45.11,35.55,1.0,37.05
2024-05-28,Rajasthan,Bhilwara,61.8,24.43,61.8,30.88,24.08,0.48,29.19
2024-06-12,Rajasthan,Bhilwara,50.8,9.45,35.48,20.06,16.79,0.58,50.8
2024-06-27,Rajasthan,Bhilwara,47.0,11.96,20.85,37.6,12.75,0.49,28.53
2024-07-12,Rajasthan,Bhilwara,49.3,11.5,18.72,39.44,19.34,0.65,33.69
2024-07-27,Rajasthan,Bhilwara,46.2,10.97,29.96,18.85,12.56,0.64,46.2
2024-08-11,Rajasthan,Bhilwara,43.7,17.92,43.7,12.7,12.41,0.61,14.68
2024-08-26,Rajasthan,Bhilwara,47.2,17.78,47.2,12.59,26.21,0.61,23.68
2024-09-10,Rajasthan,Bhilwara,65.8,14.69,65.8,33.46,36.27,0.42,43.59
2024-09-25,Rajasthan,Bhilwara,77.2,31.92,77.2,39.67,21.01,0.49,38.33
2024-10-10,Rajasthan,Bhilwara,92.1,24.34,92.1,26.12,37.92,0.85,58.75
2024-10-25,Rajasthan,Bhilwara,111.6,37.09,133.92,30.02,34.76,1.03,60.69
2024-11-09,Rajasthan,Bhilwara,153.7,53.1,184.44,69.31,39.91,1.7,55.23
2024-11-24,Rajasthan,Bhilwara,138.9,28.24,166.68,39.03,37.93,1.73,94.51
2024-12-09,Rajasthan,Bhilwara,175.6,44.72,210.72,45.99,58.86,1.64,79.22
2024-12-24,Rajasthan,Bhilwara,165.8,39.16,198.96,69.67,55.67,1.14,64.71
2025-01-08,Rajasthan,Bhilwara,188.4,53.95,226.08,52.29,167.88,2.46,95.2
2025-01-23,Rajasthan,Bhilwara,136.4,44.46,163.68,33.56,65.69,1.22,62.7
2025-02-07,Rajasthan,Bhilwara,113.7,31.17,136.44,55.41,29.5,1.2,38.33
2025-02-22,Rajasthan,Bhilwara,113.6,39.58,136.32,49.56,34.94,0.79,53.68
2025-03-09,Rajasthan,Bhilwara,84.0,20.2,84.0,32.64,31.69,1.02,43.72
2025-03-24,Rajasthan,Bhilwara,106.6,27.09,127.92,31.98,37.96,0.82,51.96
2021-01-01,Rajasthan,Bhiwadi,279.5,139.75,231.45,111.18,286.32,1.71,88.41
2021-01-16,Rajasthan,Bhiwadi,306.0,153.0,215.15,145.85,165.82,4.28,182.7
2021-01-31,Rajasthan,Bhiwadi,270.8,135.4,133.29,105.06,199.5,3.15,186.82
2021-02-15,Rajasthan,Bhiwadi,277.2,138.6,196.67,78.22,279.53,2.35,108.23
2021-03-02,Rajasthan,Bhiwadi,243.5,77.1,292.2,59.31,199.28,2.43,138.42
2021-03-17,Rajasthan,Bhiwadi,280.8,60.27,336.96,153.68,280.31,3.1,181.81
2021-04-01,Rajasthan,Bhiwadi,295.8,99.85,354.96,147.17,297.77,3.4,188.61
2021-04-16,Rajasthan,Bhiwadi,267.3,68.05,320.76,105.56,64.55,1.84,176.63
2021-05-01,Rajasthan,Bhiwadi,190.7,45.43,228.84,68.87,77.83,1.73,95.63
2021-05-16,Rajasthan,Bhiwadi,198.1,51.05,237.72,58.22,73.17,1.99,105.03
2021-05-31,Rajasthan,Bhiwadi,196.1,55.91,235.32,57.72,54.68,2.48,84.25
2021-06-15,Rajasthan,Bhiwadi,187.5,58.62,225.0,96.22,68.04,1.6,75.1
2021-06-30,Rajasthan,Bhiwadi,153.1,39.09,183.72,39.17,42.34,1.46,74.55
2021-07-15,Rajasthan,Bhiwadi,107.7,32.92,129.24,33.1,33.92,0.81,62.77
2021-07-30,Rajasthan,Bhiwadi,127.9,40.63,153.48,34.93,40.78,0.95,84.43
2021-08-14,Rajasthan,Bhiwadi,134.4,38.43,161.28,58.36,54.63,1.09,60.78
2021-08-29,Rajasthan,Bhiwadi,94.5,34.73,94.5,24.37,36.31,1.28,43.22
2021-09-13,Rajasthan,Bhiwadi,85.1,17.13,85.1,43.55,44.84,0.73,27.2
2021-09-28,Rajasthan,Bhiwadi,161.7,39.59,194.04,39.46,67.8,1.41,54.5
2021-10-13,Rajasthan,Bhiwadi,214.0,107.0,128.73,71.3,150.21,2.73,64.63
2021-10-28,Rajasthan,Bhiwadi,338.5,169.25,166.64,138.65,170.47,2.35,134.46
2021-11-12,Rajasthan,Bhiwadi,337.9,168.95,227.75,179.81,225.44,3.59,189.22
2021-11-27,Rajasthan,Bhiwadi,260.0,130.0,207.98,68.62,71.37,2.55,163.68
2021-12-12,Rajasthan,Bhiwadi,289.9,144.95,182.73,105.33,263.79,1.99,191.29
2021-12-27,Rajasthan,Bhiwadi,232.5,116.25,150.83,74.22,76.81,1.53,107.03
2022-01-11,Rajasthan,Bhiwadi,238.0,119.0,146.12,77.16,198.86,2.75,121.82
2022-01-26,Rajasthan,Bhiwadi,214.1,107.05,124.81,61.84,220.83,2.19,131.85
2022-02-10,Rajasthan,Bhiwadi,206.5,103.25,86.34,55.04,65.59,1.63,70.98
2022-02-25,Rajasthan,Bhiwadi,217.2,108.6,73.98,100.54,207.17,1.49,106.62
2022-03-12,Rajasthan,Bhiwadi,246.3,60.2,295.56,71.31,197.44,2.36,94.77
2022-03-27,Rajasthan,Bhiwadi,297.5,97.35,357.0,164.41,303.48,2.0,93.75
2022-04-11,Rajasthan,Bhiwadi,311.2,155.6,154.62,131.74,320.77,3.08,129.05
2022-04-26,Rajasthan,Bhiwadi,258.5,77.58,310.2,144.71,66.88,2.73,179.74
2022-05-11,Rajasthan,Bhiwadi,255.1,55.91,306.12,108.71,191.06,2.52,165.78
2022-05-26,Rajasthan,Bhiwadi,285.1,79.25,342.12,77.56,201.18,2.6,110.46
2022-06-10,Rajasthan,Bhiwadi,183.9,59.92,220.68,65.37,52.28,1.61,86.76
2022-06-25,Rajasthan,Bhiwadi,121.3,26.01,145.56,65.75,51.68,0.75,78.75
2022-07-10,Rajasthan,Bhiwadi,91.6,29.51,91.6,33.62,25.62,1.07,48.85
2022-07-25,Rajasthan,Bhiwadi,72.5,13.47,72.5,25.99,37.0,0.98,48.49
2022-08-09,Rajasthan,Bhiwadi,80.0,22.92,80.0,42.58,24.55,0.79,29.0
2022-08-24,Rajasthan,Bhiwadi,126.5,33.65,151.8,44.3,39.15,1.32,56.19
2022-09-08,Rajasthan,Bhiwadi,167.3,54.88,200.76,69.8,168.58,1.12,61.54
2022-09-23,Rajasthan,Bhiwadi,164.8,55.74,197.76,50.42,77.24,2.07,89.12
2022-10-08,Rajasthan,Bhiwadi,181.4,57.34,217.68,90.33,55.75,2.2,74.0
2022-10-23,Rajasthan,Bhiwadi,275.3,137.65,199.85,96.21,276.86,3.68,153.97
2022-11-07,Rajasthan,Bhiwadi,224.9,112.45,176.74,86.3,62.43,2.9,155.67
2022-11-22,Rajasthan,Bhiwadi,251.8,125.9,156.59,93.71,156.58,2.37,165.67
2022-12-07,Rajasthan,Bhiwadi,207.8,103.9,121.01,104.37,202.82,1.84,130.51
2022-12-22,Rajasthan,Bhiwadi,215.0,107.5,172.38,97.04,198.89,2.47,117.21
2023-01-06,Rajasthan,Bhiwadi,233.5,116.75,192.08,87.46,181.32,1.89,84.63
2023-01-21,Rajasthan,Bhiwadi,200.6,100.3,73.86,104.37,78.31,1.81,115.73
2023-02-05,Rajasthan,Bhiwadi,206.4,103.2,147.39,81.19,188.26,1.49,112.01
2023-02-20,Rajasthan,Bhiwadi,206.7,103.35,65.74,55.99,187.21,1.62,71.71
2023-03-07,Rajasthan,Bhiwadi,175.7,55.02,210.84,74.49,78.35,1.52,91.09
2023-03-22,Rajasthan,Bhiwadi,142.3,57.95,170.76,66.75,69.37,1.07,67.9
2023-04-06,Rajasthan,Bhiwadi,216.4,59.63,259.68,103.19,74.93,1.61,133.78
2023-04-21,Rajasthan,Bhiwadi,133.4,34.24,160.08,70.92,42.73,1.19,54.11
2023-05-06,Rajasthan,Bhiwadi,165.8,31.95,198.96,52.75,49.0,1.88,80.87
2023-05-21,Rajasthan,Bhiwadi,132.5,51.02,159.0,46.35,37.43,1.5,73.01
2023-06-05,Rajasthan,Bhiwadi,127.2,23.94,152.64,65.13,31.54,1.11,48.89
2023-06-20,Rajasthan,Bhiwadi,115.1,30.15,138.12,59.76,35.3,1.29,47.47
2023-07-05,Rajasthan,Bhiwadi,90.4,30.33,90.4,24.75,38.95,1.01,60.51
2023-07-20,Rajasthan,Bhiwadi,81.6,15.89,81.6,41.53,25.46,0.51,33.94
2023-08-04,Rajasthan,Bhiwadi,115.2,45.85,138.24,29.68,30.83,1.3,40.16
2023-08-19,Rajasthan,Bhiwadi,131.9,38.72,158.28,52.14,39.24,1.37,39.76
2023-09-03,Rajasthan,Bhiwadi,101.0,26.23,121.2,31.74,35.64,0.97,49.82
2023-09-18,Rajasthan,Bhiwadi,150.5,55.6,180.6,38.47,65.43,1.44,82.23
2023-10-03,Rajasthan,Bhiwadi,184.1,63.66,220.92,66.61,59.92,1.37,81.1
2023-10-18,Rajasthan,Bhiwadi,233.7,116.85,179.82,125.67,159.31,2.99,154.23
2023-11-02,Rajasthan,Bhiwadi,355.2,177.6,245.09,135.94,326.57,4.3,234.54
2023-11-17,Rajasthan,Bhiwadi,331.0,165.5,172.64,116.32,202.04,2.54,144.68
2023-12-02,Rajasthan,Bhiwadi,303.0,151.5,167.66,77.7,172.32,3.25,197.18
2023-12-17,Rajasthan,Bhiwadi,250.2,125.1,204.44,126.63,150.38,2.98,76.95
2024-01-01,Rajasthan,Bhiwadi,243.9,121.95,179.65,135.25,230.07,2.07,167.34
2024-01-16,Rajasthan,Bhiwadi,277.9,138.95,177.59,83.18,189.02,3.54,190.94
2024-01-31,Rajasthan,Bhiwadi,219.2,109.6,80.82,95.09,197.43,2.07,100.63
2024-02-15,Rajasthan,Bhiwadi,189.9,44.69,227.88,94.39,171.24,1.95,60.17
2024-03-01,Rajasthan,Bhiwadi,158.4,36.34,190.08,74.22,162.67,1.51,64.36
2024-03-16,Rajasthan,Bhiwadi,169.0,56.06,202.8,77.26,163.51,1.38,62.32
2024-03-31,Rajasthan,Bhiwadi,164.1,32.25,196.92,86.01,45.49,2.22,103.83
2024-04-15,Rajasthan,Bhiwadi,176.5,46.25,211.8,72.5,63.92,1.2,100.4
2024-04-30,Rajasthan,Bhiwadi,223.9,68.54,268.68,84.38,58.42,1.82,135.37
2024-05-15,Rajasthan,Bhiwadi,215.5,39.82,258.6,79.14,180.42,2.57,73.94
2024-05-30,Rajasthan,Bhiwadi,203.8,39.07,244.56,92.71,194.89,1.36,121.07
2024-06-14,Rajasthan,Bhiwadi,141.4,30.8,169.68,45.4,55.6,1.64,94.73
2024-06-29,Rajasthan,Bhiwadi,92.3,35.53,92.3,45.48,25.28,0.6,38.98
2024-07-14,Rajasthan,Bhiwadi,150.5,51.05,180.6,81.83,62.11,1.78,63.44
2024-07-29,Rajasthan,Bhiwadi,79.4,18.63,79.4,26.11,32.21,0.71,43.73
2024-08-13,Rajasthan,Bhiwadi,71.5,15.28,71.5,38.99,35.26,0.59,27.1
2024-08-28,Rajasthan,Bhiwadi,74.3,25.32,74.3,29.11,27.75,0.92,40.38
2024-09-12,Rajasthan,Bhiwadi,96.2,17.49,96.2,50.42,24.46,1.05,49.94
2024-09-27,Rajasthan,Bhiwadi,128.7,52.93,154.44,64.35,59.31,1.13,70.56
2024-10-12,Rajasthan,Bhiwadi,193.1,46.17,231.72,61.11,168.3,2.65,117.36
2024-10-27,Rajasthan,Bhiwadi,250.5,125.25,167.85,114.64,238.7,3.5,112.15
2024-11-11,Rajasthan,Bhiwadi,285.6,142.8,192.53,133.74,192.79,3.85,159.45
2024-11-26,Rajasthan,Bhiwadi,169.5,57.36,203.4,84.52,60.72,1.38,60.45
2024-12-11,Rajasthan,Bhiwadi,196.1,64.43,235.32,108.08,150.22,1.7,64.69
2024-12-26,Rajasthan,Bhiwadi,148.8,51.52,178.56,46.22,53.73,1.94,103.65
2025-01-10,Rajasthan,Bhiwadi,167.3,47.78,200.76,65.35,168.6,1.52,63.1
2025-01-25,Rajasthan,Bhiwadi,170.9,58.6,205.08,63.65,156.84,1.85,103.84
2025-02-09,Rajasthan,Bhiwadi,175.7,52.07,210.84,95.13,150.55,2.32,79.03
2025-02-24,Rajasthan,Bhiwadi,142.0,38.6,170.4,49.31,56.03,1.34,81.48
2025-03-11,Rajasthan,Bhiwadi,140.7,52.47,168.84,75.94,47.06,1.55,91.32
2025-03-26,Rajasthan,Bhiwadi,157.3,28.57,188.76,84.64,62.06,1.21,106.41
2023-02-04,Rajasthan,Bikaner,248.9,124.45,164.78,60.62,229.46,3.34,99.58
2023-02-19,Rajasthan,Bikaner,222.0,111.0,170.88,77.38,164.27,1.83,107.05
